ID,enforcement_cond,speed_cond,risk_pullover,ambiguity,intent_speed,unsafety,tcost,ftpain,validDL,speedfreq,avgspeed,hwydrive,psttickets,policed,texting,aggressive,accidents,impulsive,male,age,white,employed,state,id
715,Reduced Enforcement,86,60,5,0,5,100,3,yes,1, ,weekly,1,no,1,less aggressive,1,1,female,28,1,unemployed,NY,808
603,Reduced Enforcement,86,10,5,0,4,200,3,yes,2,72,monthly,1,no,1,about same,4,2.5,male,47,1,employed,Michigan,809
982,Reduced Enforcement,86,4,2,40,2,150,1,yes,4,75,weekly,2,no,2,more aggressive,6,3,male,39,0,employed,New Jersey,810
1197,Reduced Enforcement,86,10,2,0,4,100,3,yes,4,79,weekly,1,no,2,about same,5,1,female,60,1,unemployed,Nebraska,811
681,Increased Enforcement,86,60,2,60,2,500,5,yes,4,80,daily,3,yes,2,about same,1,1.5,male,45,1,employed,texas,812
1032,Reduced Enforcement,86,40,2,30,3,250,3,yes,4,78,weekly,1,no,2,about same,1,2,male,47,1,unemployed,Ohio,813
969,Increased Enforcement,86,20,4,0,4,150,3,yes,2,75,monthly,1,no,1,less aggressive,4,1.25,female,59,1,employed,WISCONSIN,814
241,Increased Enforcement,86,80,1,100,5,100,3,yes,2,50,monthly,3,no,2,about same,4,2.75,male,38,1,unemployed,California,815
1083,Reduced Enforcement,86,90,2,80,2,50,3,yes,2,70,weekly,3,yes,4,more aggressive,5,4.5,male,30,0,employed,NewYork,816
947,Reduced Enforcement,86,80,3,70,3,20,3,yes,2,37,weekly,3,yes,3,about same,5,2.5,male,48,0,employed,Florida,817
1187,Increased Enforcement,86,30,4,30,4,150,2,yes,4,70,weekly,1,yes,2,about same,6,3,male,39,1,employed,Massachusetts,818
1127,Increased Enforcement,86,75,3,40,4,80,3,yes,2,80,monthly,1,no,1,less aggressive,5,1.5,female,38,1,employed,PA,819
967,Increased Enforcement,86,65,3,55,3,140,2,yes,2,74,weekly,1,yes,1,about same,5,3.5,male,53,1,unemployed,Pennsylvania,820
190,Reduced Enforcement,86,50,3,75,2,250,4,yes,4,76,weekly,1,no,2,about same,1,3,male,44,1,employed,West Virginia,821
1048,Increased Enforcement,86,80,2,30,4,1000,4,yes,3,75,daily,1,no,2,about same,4,1.75,male,20,0,employed,Texas,822
321,Reduced Enforcement,86,75,3,45,2,35,4,yes,2,70,weekly,3,no,1,less aggressive,4,2.5,male,63,0,employed,MT,823
94,Reduced Enforcement,86,30,1,5,4,400,3,yes,4,77,daily,1,yes,1,less aggressive,4,3.25,male,37,1,employed,California,824
917,Reduced Enforcement,86,40,3,2,4,180,4,yes,2,75,weekly,1,no,1,less aggressive,6,4.25,male,44,1,employed,MISSOURI,825
734,Reduced Enforcement,86,10,2,80,2,250,4,yes,2,75,rarely,1,no,1,less aggressive,4,1.5,female,35,1,employed,Illinois,826
604,Increased Enforcement,86,5,2,90,1,280,2,yes,3,75,daily,1,no,1,about same,5,2,male,57,1,employed,Texas,827
169,Reduced Enforcement,86,0,3,100,1,400,5,yes,4,66,monthly,4,no,2,about same,4,1.75,female,26,0,employed,fl,828
775,Reduced Enforcement,86,40,2,0,4,150,2,yes,2,75,daily,1,no,1,less aggressive,4,1.5,female,37,1,employed,Connecticut,829
341,Reduced Enforcement,86,20,1,80,2,96,3,yes,3,18,rarely,2,no,2,less aggressive,4,2,male,45,1,employed,Virginia,830
348,Increased Enforcement,86,70,2,0,4,100,3,yes,3,80,monthly,1,no,2,about same,4,1.75,male,21,1,employed,Virginia,831
628,Reduced Enforcement,86,10,5,0,4,250,3,yes,2,75,weekly,1,no,1,less aggressive,4,1.5,female,50,1,employed,New York,832
259,Reduced Enforcement,86,60,3,0,4,100,4,yes,1, ,never,1,no,1,less aggressive,4,3.25,male,18,0,employed,Georgia,833
531,Reduced Enforcement,86,25,3,50,2,150,3,yes,3,80,weekly,1,no,1,less aggressive,5,1,female,40,1,employed,Illinois,834
501,Reduced Enforcement,86,80,2,50,3,16,3,yes,2,MPH,weekly,3,yes,2,about same,5,3,female,45,1,employed,1,835
800,Reduced Enforcement,86,40,2,100,2,50,3,yes,1,50,daily,5,yes,5,more aggressive,5,4.5,male,42,0,employed,CA,836
762,Reduced Enforcement,86,3,2,90,2,300,3,yes,4,80,weekly,1,no,1,less aggressive,5,3,male,24,0,employed,Louisiana,837
661,Increased Enforcement,86,50,3,90,2,100,5,yes,5,80,daily,1,no,3,about same,4,4,female,22,1,employed,north carolina,838
679,Reduced Enforcement,86,15,3,0,3,150,1,yes,1,75,monthly,1,no,2,less aggressive,4,1.75,male,37,1,employed,Arizona,839
1078,Reduced Enforcement,86,50,5,0,5,100,2,yes,1, ,rarely,1,no,1,less aggressive,4,2.5,female,59,1,unemployed,NY,840
627,Increased Enforcement,86,40,4,5,4,150,3,yes,2,75,monthly,1,no,1,about same,5,2.5,male,40,1,employed,North Carolina,841
736,Increased Enforcement,86,70,4,45,1,50,5,yes,3,50,monthly,4,yes,1,about same,5,2.75,male,30,0,employed,NV,842
284,Reduced Enforcement,86,30,4,25,4,125,3,yes,2,80,monthly,1,no,1,about same,6,2,female,40,0,employed,Illinois,843
141,Increased Enforcement,86,86,1,86,1,1000,3,yes,2,50,daily,5,yes,3,about same,5,3,male,30,1,employed,PENNSYLVANIA,844
955,Increased Enforcement,86,40,3,30,2,100,2,yes,2,75,weekly,1,no,2,more aggressive,1,2.5,female,28,0,employed,Tennessee,845
946,Increased Enforcement,86,5,2,5,2,150,4,yes,2,80,weekly,1,no,2,about same,1,1.75,male,29,0,employed,Pennsylvania,846
145,Increased Enforcement,86,70,2,30,4,150,4,yes,2,75,daily,1,no,2,more aggressive,4,3.25,male,28,1,employed,28,847
692,Increased Enforcement,86,4,2,70,2,100,2,yes,3,80,rarely,1,no,1,less aggressive,1,2,male,31,1,unemployed,California,848
474,Increased Enforcement,86,45,3,35,3,250,3,yes,3,77,monthly,1,no,1,about same,1,3.75,male,35,0,employed,illinois,849
11,Reduced Enforcement,86,83,3,83,4,350,1,yes,1,35,daily,1,no,3,about same,5,1.75,male,25,1,employed,Florida,850
1030,Increased Enforcement,86,20,4,50,2,300,4,yes,3,74,weekly,1,no,1,less aggressive,5,3.25,female,33,1,unemployed,North Carolina,851
427,Reduced Enforcement,86,20,2,60,2,60,1,yes,4,85,weekly,1,yes,2,less aggressive,4,2.75,male,27,1,employed,Maryland,852
829,Increased Enforcement,86,80,1,0,2,300,2,yes,3,76,weekly,1,no,2,less aggressive,5,5,male,27,0,employed,California,853
825,Reduced Enforcement,86,75,1,0,5,400,5,yes,1,n/a,monthly,1,no,1,about same,1,1,male,23,0,employed,Louisiana,854
273,Increased Enforcement,86,95,2,95,2,20,4,yes,3,90,rarely,2,yes,1,about same,1,3.75,female,50,0,employed,NEW JERSEY,855
1035,Reduced Enforcement,86,50,1,0,5,200,3,yes,3,75,weekly,2,yes,2,less aggressive,1,1,female,30,1,employed,Texas,856
1103,Increased Enforcement,86,10,2,70,2,110,2,yes,4,85,monthly,2,no,1,about same,4,2.25,male,50,0,employed,PA,857
716,Reduced Enforcement,86,70,2,0,5,400,1,yes,4,79,monthly,1,no,2,less aggressive,5,1.25,female,57,0,unemployed,North Carolina,858
1209,Increased Enforcement,86,0,2,100,2,200,5,yes,2,75,weekly,1,no,1,about same,5,3.75,male,19,0,unemployed,California,859
444,Increased Enforcement,86,0,1,0,1,200,5,yes,2,70,weekly,1,no,2,about same,5,2,male,26,0,employed,Arkansas,860
1184,Increased Enforcement,86,5,3,45,3,300,4,yes,1,65,monthly,1,no,1,less aggressive,6,2,male,65,1,employed,Florida,861
450,Increased Enforcement,86,60,2,70,3,400,4,yes,3,14,monthly,4,no,3,more aggressive,4,2.75,female,28,1,employed,MI,862
1060,Increased Enforcement,86,75,2,15,4,200,2,yes,3,78,daily,1,no,1,about same,5,2,male,34,1,employed,Ohio,863
665,Reduced Enforcement,86,20,3,40,3,225,3,yes,3,80,rarely,1,no,2,about same,6,1.25,male,33,1,employed,Florida,864
356,Increased Enforcement,86,86,2,80,1,100,3,yes,5,70,daily,5,yes,4,more aggressive,5,4.5,male,32,0,employed,Florida,865
363,Reduced Enforcement,86,52,4,0,5,100,1,yes,1, ,weekly,1,yes,2,less aggressive,1,2,female,50,1,unemployed,New York,866
602,Reduced Enforcement,86,25,3,35,2,120,1,yes,2,80,weekly,1,no,3,about same,5,1.25,female,47,1,employed,Pennsylvania,867
644,Increased Enforcement,86,27,4,1,4,75,2,yes,1,75,rarely,1,no,1,less aggressive,4,2.75,female,53,1,employed,Kentucky,868
50,Reduced Enforcement,86,30,3,0,4,100,3,yes,2,75,rarely,1,no,1,less aggressive,5,1.75,female,47,1,employed,Texas,869
883,Reduced Enforcement,86,50,3,0,2,150,2,yes,1,70,monthly,1,no,1,less aggressive,1,1,female,37,1,employed,Nebraska,870
49,Reduced Enforcement,86,25,3,1,5,124,5,yes,1,35,rarely,1,no,1,about same,1,3,male,26,0,employed,Virginia,871
123,Increased Enforcement,86,20,4,0,4,350,3,yes,1,74,rarely,1,no,1,less aggressive,1,2.5,male,70,1,unemployed,Oregon,872
1148,Reduced Enforcement,86,50,3,2,5,1000,3,yes,2,75,rarely,1,yes,1,less aggressive,5,1.75,female,58,1,unemployed,Indiana,873
1176,Increased Enforcement,86,12,4,20,2,250,3,yes,3,80,monthly,2,no,1,less aggressive,5,1,male,25,1,employed,Texas,874
587,Reduced Enforcement,86,5,2,50,2,150,1,yes,2,80,monthly,1,yes,1,about same,6,1,female,54,1,unemployed,Florida,875
370,Increased Enforcement,86,38,3,55,4,200,3,yes,4,80,weekly,1,yes,1,about same,5,2.75,male,31,1,employed,NH,876
211,Reduced Enforcement,86,70,3,75,3,200,3,yes,3,12,rarely,3,no,2,about same,5,3,male,28,0,employed,co,877
220,Reduced Enforcement,86,20,3,5,4,120,4,yes,2,75,monthly,1,no,1,less aggressive,1,2,male,22,1,unemployed,Maryland,878
641,Increased Enforcement,86,60,1,70,2,10,3,yes,2,60,weekly,2,yes,3,about same,5,3.75,male,29,1,employed,North Carolina,879
433,Reduced Enforcement,86,70,1,40,2,800,4,yes,2,70,monthly,4,yes,1,about same,4,3.25,male,29,1,employed,Arizona,880
447,Reduced Enforcement,86,15,3,10,4,170,2,yes,5,82,weekly,3,yes,2,more aggressive,1,2,male,47,1,employed,Pennsylvania,881
985,Increased Enforcement,86,80,2,0,4,150,5,yes,1,55,monthly,1,no,1,less aggressive,4,1,female,48,1,employed,PA,882
57,Increased Enforcement,86,3,5,10,3,150,2,yes,2,75,weekly,2,no,2,less aggressive,6,1,male,36,1,employed,Kentucky,883
455,Reduced Enforcement,86,65,2,70,3,100,3,yes,3,60,monthly,2,yes,3,about same,4,3.25,female,29,1,employed,NY,884
726,Increased Enforcement,86,100,3,100,2,85,3,yes,4,85,rarely,3,yes,4,about same,5,1.5,male,35,0,unemployed,Oklahoma,885
1091,Reduced Enforcement,86,10,2,50,2,150,2,yes,3,75,rarely,2,no,1,about same,4,1.75,male,40,1,unemployed,wisconsin,886
697,Increased Enforcement,86,5,2,90,2,200,4,yes,2,75,daily,1,no,1,less aggressive,5,1,female,49,1,employed,Texas,887
328,Increased Enforcement,86,3,2,65,2,500,3,yes,2,70,weekly,1,no,2,about same,4,2,female,47,1,employed,Pennsylvania,888
346,Increased Enforcement,86,60,2,65,2,500,4,yes,3,40,rarely,4,no,2,about same,5,3.75,male,49,0,employed,Arizona,889
179,Reduced Enforcement,86,10,1,50,1,200,1,yes,3,50,daily,1,no,1,less aggressive,1,2.25,male,30,1,employed,OR,890
250,Reduced Enforcement,86,50,3,90,5,300,4,yes,2,75,monthly,1,no,1,less aggressive,1,1,female,34,1,employed,MN,891
1007,Reduced Enforcement,86,3,2,85,2,250,1,yes,5,82,weekly,2,yes,2,more aggressive,5,1.5,male,28,1,employed,Texas,892
1165,Increased Enforcement,86,86,2,85,3,500,3,yes,2,80,weekly,2,yes,5,about same,5,3,female,45,1,employed,arizona,893
68,Reduced Enforcement,86,10,5,0,4,75,3,yes,2,75,rarely,1,no,2,less aggressive,1,3,female,35,1,employed,Pennsylvania,894
1157,Increased Enforcement,86,80,2,20,4,160,3,yes,2,75,weekly,1,no,2,about same,5,2.5,female,31,1,employed,Montana,895
91,Reduced Enforcement,86,70,3,86,2,86,3,yes,3,86,weekly,2,yes,3,about same,5,3,male,25,0,employed,newyork,896
767,Increased Enforcement,86,100,1,0,4,410,5,yes,1,55,weekly,1,no,1,less aggressive,5,1.5,female,65,1,unemployed,Alaska,897
931,Reduced Enforcement,86,10,2,30,3,100,1,yes,1,75,monthly,1,no,1,about same,5,1,male,38,1,employed,Tennessee,898
700,Reduced Enforcement,86,45,3,0,4,200,4,yes,1, ,rarely,1,no,1,about same,1,2.25,male,27,1,employed,florida,899
1084,Increased Enforcement,86,45,4,5,4,85,3,yes,4,75,monthly,1,no,1,about same,5,2,male,38,1,employed,Michigan,900
680,Reduced Enforcement,86,10,4,10,3,200,2,yes,2,75,monthly,1,no,1,less aggressive,5,2,female,40,1,employed,South Carolina,901
791,Reduced Enforcement,86,50,3,40,2,150,3,yes,3,75,weekly,1,no,2,about same,5,2,male,35,1,employed,Maryland,902
206,Increased Enforcement,86,78,2,88,4,45,4,yes,2,90,weekly,3,yes,4,about same,5,3,female,27,1,employed,VA,903
719,Increased Enforcement,86,15,4,0,4,250,4,yes,2,75,daily,2,no,1,less aggressive,5,2.5,female,60,1,employed,Ohio,904
738,Reduced Enforcement,86,3,3,35,3,75,2,yes,2,80,weekly,1,no,1,less aggressive,5,1.25,male,31,1,employed,Maryland,905
523,Increased Enforcement,86,50,1,0,5,150,1,yes,2,75,daily,2,no,1,less aggressive,4,1.75,male,56,1,employed,Georgia,906
51,Increased Enforcement,86,86,2,86,2,10,2,yes,4,86,weekly,3,yes,4,about same,5,3.75,male,30,1,employed,AZ,907
611,Increased Enforcement,86,50,5,95,1,160,5,yes,5,87,weekly,1,yes,1,about same,1,2.25,female,20,0,unemployed,Florida,908
893,Reduced Enforcement,86,15,2,100,1,275,4,yes,4,80,weekly,2,no,1,more aggressive,4,1.75,male,32,0,employed,Florida,909
821,Increased Enforcement,86,10,5,5,4,500,2,yes,2,70,rarely,1,no,1,about same,4,1.25,female,67,0,employed,Nj,910
1082,Reduced Enforcement,86,30,4,20,4,500,4,yes,2,70,rarely,1,no,1,less aggressive,1,1.75,male,31,0,unemployed,California,911
892,Increased Enforcement,86,50,3,70,4,100,3,yes,1,0,weekly,1,no,1,less aggressive,4,1.75,female,36,0,employed,Ohio,912
1055,Reduced Enforcement,86,60,2,40,1,120,2,yes,2,80,monthly,2,no,1,about same,1,1.25,male,47,1,employed,Montana,913
866,Reduced Enforcement,86,30,2,80,2,100,5,yes,2,70,daily,1,no,1,about same,5,4,male,45,1,employed,MD,914
945,Increased Enforcement,86,70,3,25,3,100,1,yes,2,75,monthly,1,no,2,about same,5,1.25,male,32,0,employed,Vermont,915
1077,Reduced Enforcement,86,79,2,80,1,80,3,yes,2,86,weekly,4,yes,3,more aggressive,5,4.5,male,29,0,employed,idaho,916
28,Reduced Enforcement,86,30,3,60,3,200,5,yes,2,73,rarely,1,no,1,less aggressive,4,1.25,male,24,1,unemployed,Virginia,917
553,Increased Enforcement,86,25,3,70,2,1000,5,yes,2,70,daily,1,no,1,less aggressive,1,3.75,female,38,1,employed,Oregon,918
1101,Reduced Enforcement,86,29,2,14,2,250,4,yes,2,75,weekly,1,no,2,about same,5,1.25,female,31,1,unemployed,Florida,919
521,Reduced Enforcement,86,50,3,50,3,120,3,yes,2,75,daily,1,no,1,less aggressive,1,2,female,50,1,employed,il,920
111,Increased Enforcement,86,86,2,67,2,124,4,yes,2,86,daily,2,yes,4,about same,4,4.25,female,29,0,employed,New york,921
730,Increased Enforcement,86,90,2,0,5,150,1,yes,2,75,weekly,1,no,2,less aggressive,4,2,male,38,1,unemployed,Michigan,922
1139,Reduced Enforcement,86,50,3,10,4,250,4,yes,2,77,monthly,1,no,1,less aggressive,1,2.25,male,44,0,employed,Texas,923
1018,Reduced Enforcement,86,100,2,0,2,10,4,yes,1,m s,weekly,4,yes,5,more aggressive,4,1.5,male,50,0,employed,Maine,924
773,Increased Enforcement,86,30,1,0,2,300,5,yes,5,76,rarely,1,no,2,about same,1,2.5,male,43,1,unemployed,Maryland,925
465,Increased Enforcement,86,25,3,45,3,150,4,yes,2,80,rarely,1,no,1,about same,5,2,female,61,1,employed,Georgia,926
735,Increased Enforcement,86,55,2,80,4,225,2,yes,4,8,weekly,2,no,1,about same,1,3.25,male,41,1,employed,Louisiana,927
839,Reduced Enforcement,86,20,3,0,4,150,2,yes,4,76,daily,2,no,4,about same,4,2,male,35,1,employed,PA,928
377,Increased Enforcement,86,8,3,65,2,130,3,yes,4,80,weekly,2,no,2,more aggressive,5,3,male,28,1,employed,New Jersey,929
456,Reduced Enforcement,86,5,4,35,1,500,2,yes,4,75,daily,1,no,2,about same,1,1.25,male,25,1,employed,South Carolina,930
125,Reduced Enforcement,86,30,2,0,4,120,3,yes,1,0,rarely,1,no,1,less aggressive,6,1.25,male,54,1,unemployed,New Jersey,931
808,Reduced Enforcement,86,20,2,100,4,300,4,yes,2,65,weekly,2,yes,2,less aggressive,4,2.75,female,20,1,unemployed,Connecticut,932
361,Increased Enforcement,86,50,4,30,2,300,3,yes,4,79,weekly,2,no,1,less aggressive,6,2.5,female,44,1,employed,AZ,933
92,Reduced Enforcement,86,5,2,80,2,1000,4,yes,4,85,weekly,1,no,1,less aggressive,5,2,female,39,0,employed,California,934
527,Increased Enforcement,86,40,4,10,4,200,3,no,1, ,never,1,no,1,about same,4,2,male,32,1,unemployed,Ohio,935
452,Reduced Enforcement,86,100,1,100,1,80,1,yes,5,100,weekly,4,yes,5,more aggressive,5,4,male,27,0,employed,georgia,936
442,Increased Enforcement,86,75,3,3,4,350,4,yes,2,72,weekly,1,no,1,less aggressive,6,2,female,55,1,employed,Massachusetts,937
289,Increased Enforcement,86,0,3,80,3,100,5,yes,2,80,monthly,1,no,1,less aggressive,1,4,female,38,1,unemployed,NC,938
1059,Increased Enforcement,86,50,3,0,4,200,5,yes,2,80,weekly,1,no,1,less aggressive,4,1,female,28,1,unemployed,North Carolina,939
793,Reduced Enforcement,86,50,2,70,2,50,3,yes,2,80,monthly,5,no,2,about same,1,3.75,male,28,0,employed,MD,940
841,Increased Enforcement,86,30,4,35,4,300,3,yes,2,72,weekly,1,no,1,about same,4,3.75,male,66,1,employed,Ohio,941
789,Increased Enforcement,86,60,3,50,3,250,3,yes,4,75,daily,1,no,2,about same,5,2.25,male,34,1,employed,Wisconsin,942
484,Reduced Enforcement,86,30,3,0,4,160,2,yes,1,0,weekly,2,no,1,less aggressive,5,3.5,female,64,1,employed,Florida,943
209,Increased Enforcement,86,5,2,90,2,100,3,yes,5,75,weekly,1,no,2,more aggressive,5,2.25,female,40,1,employed,Massachusetts,944
950,Increased Enforcement,86,3,1,100,1,200,1,yes,2,75,weekly,1,no,4,about same,4,3,male,29,1,employed,Ohio,945
443,Reduced Enforcement,86,40,6,10,3,200,3,yes,3,80,monthly,1,no,1,less aggressive,5,3.25,female,28,1,employed,North Carolina,946
378,Reduced Enforcement,86,20,2,30,2,100,2,yes,3,80,daily,2,yes,4,about same,1,2.75,male,28,1,employed,Illinois,947
354,Increased Enforcement,86,25,3,0,4,80,3,no,1,0,never,1,no,1,less aggressive,4,1.75,male,37,1,unemployed,West Virginia,948
240,Reduced Enforcement,86,95,2,90,5,10,4,yes,2,60,monthly,1,no,2,more aggressive,1,3.5,male,36,0,employed,illinois,949
801,Increased Enforcement,86,20,5,10,2,150,1,yes,4,78,monthly,1,no,1,about same,5,3.75,male,37,1,employed,Oklahoma,950
891,Reduced Enforcement,86,25,3,0,5,2000,5,yes,3,75,monthly,1,no,1,less aggressive,1,1.5,male,33,1,employed,PA,951
458,Increased Enforcement,86,100,2,0,4,200,4,yes,1,65,rarely,1,no,1,about same,1,1.75,female,40,1,employed,New York,952
1159,Reduced Enforcement,86,50,1,0,5,300,5,yes,1, ,rarely,1,no,1,less aggressive,4,2,male,49,1,unemployed,Pennsylvania,953
437,Reduced Enforcement,86,50,1,0,5,300,1,yes,1,70,daily,1,no,1,less aggressive,1,1,male,25,0,employed,Missouri,954
672,Increased Enforcement,86,69,4,69,2,600,3,yes,2,50,monthly,3,yes,3,about same,4,2.5,male,30,1,employed,Colorado,955
752,Increased Enforcement,86,75,3,0,5,500,5,yes,1, ,rarely,1,no,1,less aggressive,5,1,female,52,1,employed,Montana,956
573,Increased Enforcement,86,80,2,30,4,150,4,yes,1, ,weekly,1,no,1,less aggressive,1,3.75,female,38,0,employed,MI,957
334,Reduced Enforcement,86,90,1,50,4,70,3,yes,2,80,monthly,3,yes,4,about same,4,3.5,female,51,1,employed,Arkansas,958
749,Reduced Enforcement,86,25,3,35,2,125,4,yes,2,75,daily,2,no,1,less aggressive,4,2.75,male,30,1,employed,South Carolina,959
747,Increased Enforcement,86,40,6,30,4,250,2,yes,2,75,rarely,1,no,1,about same,5,2.75,female,41,1,employed,Arizona,960
476,Increased Enforcement,86,30,2,10,4,200,4,yes,2,75,rarely,1,yes,2,less aggressive,5,2.5,male,28,1,unemployed,California,961
740,Increased Enforcement,86,50,3,50,2,500,5,yes,2,80,daily,1,no,1,less aggressive,5,4,male,37,0,employed,California,962
921,Increased Enforcement,86,56,3,30,2,100,2,yes,4,77,weekly,1,no,2,about same,4,1.5,female,29,1,employed,Iowa,963
648,Increased Enforcement,86,80,1,90,4,70,3,yes,4,25,rarely,3,no,1,about same,4,3.25,male,27,1,employed,NY,964
441,Increased Enforcement,86,80,1,90,2,35,4,yes,3,60,weekly,3,yes,3,about same,5,4.5,male,30,0,employed,KY,965
1105,Reduced Enforcement,86,40,3,5,4,100,2,yes,2,65,weekly,1,no,1,about same,4,1.75,male,28,1,employed,Virginia,966
992,Increased Enforcement,86,60,3,0,3,200,3,yes,2,80,rarely,1,no,1,less aggressive,1,1.25,male,33,0,employed,Texas,967
483,Increased Enforcement,86,90,2,90,2,10,4,yes,3,80,weekly,3,yes,4,more aggressive,4,4,male,7,0,employed,IL,968
645,Increased Enforcement,86,80,2,80,2,100,3,yes,2,80,daily,2,yes,3,about same,5,4.5,male,30,0,employed,MN,969
84,Reduced Enforcement,86,5,4,60,4,300,3,yes,2,80,rarely,1,no,1,less aggressive,4,1,male,23,0,unemployed,California,970
707,Reduced Enforcement,86,3,5,10,4,275,1,yes,2,75,weekly,1,no,2,less aggressive,4,1,female,34,0,employed,California,971
59,Reduced Enforcement,86,3,1,100,2,200,1,yes,5,90,monthly,1,no,2,more aggressive,1,1.25,male,39,1,employed,New York,972
989,Reduced Enforcement,86,80,2,25,3,1500,2,yes,3,150,weekly,3,yes,3,more aggressive,6,4,male,25,0,employed,WA,973
572,Increased Enforcement,86,75,3,80,2,350,3,yes,4,85,weekly,3,no,2,more aggressive,1,3.75,female,25,0,employed,California,974
1062,Reduced Enforcement,86,50,4,60,2,200,5,yes,2,75,rarely,1,no,1,less aggressive,1,2.25,female,58,1,employed,New Hampshire,975
926,Increased Enforcement,86,70,5,70,4,250,4,yes,3,70 80,weekly,1,yes,1,,4,3.75,male,28,0,employed,North Carolina,976
958,Increased Enforcement,86,40,3,45,3,50,2,yes,2,75,weekly,1,yes,1,less aggressive,4,3.5,female,26,0,employed,texas,977
1208,Increased Enforcement,86,80,1,80,2,60,4,yes,2,80,daily,2,yes,2,more aggressive,1,2.25,female,28,1,employed,texas,978
1052,Reduced Enforcement,86,15,4,65,2,400,2,yes,2,75,daily,1,no,1,about same,5,2.5,male,30,0,employed,New Jersey,979
899,Reduced Enforcement,86,5,1,100,2,675,3,yes,4,75,rarely,1,no,1,less aggressive,5,2.25,female,33,0,employed,nj,980
1001,Increased Enforcement,86,80,2,10,3,100,3,yes,2,70,monthly,2,no,2,about same,5,3,male,35,0,employed,Texas,981
684,Increased Enforcement,86,50,3,30,4,50,2,no,1,75,never,1,no,1,less aggressive,6,2.5,female,36,1,employed,ILLINOIS,982
82,Increased Enforcement,86,50,2,100,2,150,2,yes,4,85,weekly,1,no,1,about same,4,3.5,female,56,1,unemployed,Ohio,983
314,Increased Enforcement,86,5,2,85,1,100,2,yes,4,80,weekly,1,no,1,about same,4,1.25,male,35,1,employed,Texas,984
1064,Increased Enforcement,86,20,3,20,2,120,1,yes,5,75,weekly,1,no,2,about same,5,2.5,male,35,1,employed,Ohio,985
555,Reduced Enforcement,86,50,3,45,3,100,2,yes,4,75,monthly,1,no,2,less aggressive,5,1.5,female,34,1,unemployed,Montana,986
342,Increased Enforcement,86,68,1,70,2,30,2,yes,3,110,weekly,3,yes,5,about same,3,4.5,male,43,1,employed,CA,987
1086,Reduced Enforcement,86,20,3,0,3,150,5,no,2,75,rarely,1,no,1,less aggressive,5,3.25,female,67,1,unemployed,Kentucky,988
285,Increased Enforcement,86,40,3,30,3,60,2,yes,2,60,monthly,2,no,1,less aggressive,1,1,female,23,0,employed,NY,989
660,Increased Enforcement,86,50,2,20,3,200,4,yes,1,72,rarely,1,no,1,less aggressive,1,1.5,female,29,1,employed,Washington,990
533,Reduced Enforcement,86,50,2,0,5,500,2,yes,1, ,monthly,1,no,1,less aggressive,5,1,female,52,1,unemployed,New Jersey,991
632,Reduced Enforcement,86,40,4,2,4,800,3,yes,4,78,rarely,1,no,1,less aggressive,1,1.5,female,32,1,employed,Illinois,992
842,Increased Enforcement,86,80,2,0,4,125,4,yes,2,70,monthly,1,yes,1,about same,4,1,female,61,0,employed,Missouri,993
1142,Increased Enforcement,86,65,3,0,4,300,1,yes,1,5,rarely,1,no,1,less aggressive,5,2.25,female,68,1,unemployed,Florida,994
104,Increased Enforcement,86,30,2,75,2,160,3,yes,2,80,weekly,1,no,2,about same,1,2,male,22,0,unemployed,Georgia,995
459,Reduced Enforcement,86,80,2,86,2,3,3,yes,5,65,monthly,2,yes,4,more aggressive,5,4,male,30,0,employed,30,996
193,Reduced Enforcement,86,50,2,0,4,250,3,yes,3,75,weekly,1,no,2,less aggressive,6,2,male,51,1,unemployed,Florida,997
629,Reduced Enforcement,86,45,2,45,2,500,4,yes,2,86,weekly,3,yes,4,more aggressive,1,4,male,37,0,employed,OH,998
103,Increased Enforcement,86,25,3,0,4,80,3,yes,2,74,monthly,1,no,1,less aggressive,4,1.25,female,53,1,unemployed,West Virginia,999
728,Reduced Enforcement,86,1,2,90,2,100,3,yes,3,75,rarely,1,no,2,less aggressive,4,2.25,male,29,0,,California,1000
618,Reduced Enforcement,86,20,3,20,3,200,3,yes,2,76,weekly,1,no,1,less aggressive,4,1,male,49,0,employed,GEORGIA,1001
617,Increased Enforcement,86,50,3,40,3,500,5,yes,2,75,daily,1,no,1,less aggressive,5,2.75,female,31,1,employed,Washington,1002
853,Reduced Enforcement,86,20,3,0,4,200,3,yes,4,75,daily,1,no,1,less aggressive,5,1.25,female,32,0,employed,MO,1003
613,Increased Enforcement,86,40,3,60,2,180,4,yes,5,82,monthly,1,no,2,more aggressive,1,2.75,male,21,0,employed,alabama,1004
818,Increased Enforcement,86,50,6,100,3,125,1,yes,3,79,weekly,1,no,1,about same,5,2,male,51,0,unemployed,Nevada,1005
397,Reduced Enforcement,86,30,5,15,4,250,1,yes,3,80,weekly,1,yes,2,less aggressive,4,3,female,43,1,employed,LA,1006
606,Reduced Enforcement,86,0,2,50,2,500,4,yes,2,75,monthly,1,yes,3,less aggressive,4,3.5,female,19,0,unemployed,Kentucky,1007
868,Increased Enforcement,86,10,2,100,5,100,2,yes,4,75,monthly,1,yes,2,about same,5,1.75,male,49,1,employed,Missouri,1008
224,Reduced Enforcement,86,100,2,90,1,15,3,yes,2,80,daily,3,yes,2,less aggressive,4,3.5,,25,0,employed,michigan,1009
